country,country_risk,asn_reputation_risk,device_type,is_new_country,is_new_device,round_trip_time_ms,hour_of_day,is_attack_ip,login_successful,is_account_takeover
Canada,0.05,0.3920363272939153,mobile,0,0,397.3367239968095,2,1,0,1
Japan,0.05,0.25538856265271365,mobile,0,1,77.87415599641,5,0,1,0
Germany,0.05,0.29513108166632046,tablet,1,0,29.59956411773749,18,0,0,1
Germany,0.05,0.03726021158593652,desktop,0,0,169.09657745687824,19,0,1,0
United States,0.05,0.028794392544934176,desktop,0,0,46.17311417506963,4,0,1,1
United Kingdom,0.06,0.07252269999328567,desktop,0,0,90.08175833870047,1,0,1,0
Australia,0.06,0.2586350867003631,desktop,0,0,49.343032384111545,12,0,1,1
Japan,0.05,0.2960708745057056,desktop,0,0,159.2956364324449,6,0,1,0
Australia,0.06,0.0294900070920272,desktop,0,0,44.884263222477905,3,0,1,0
Netherlands,0.08,0.24867606745332183,desktop,0,0,60.04789629864019,10,0,1,0
Canada,0.05,0.3409679562436127,desktop,0,0,106.39389174721141,6,0,1,0
Germany,0.05,0.5814388792087846,mobile,0,0,386.82882143333234,22,1,0,1
United States,0.05,0.1609319084893987,desktop,0,0,87.37614607208421,19,0,1,0
United Kingdom,0.06,0.054609454884236935,mobile,0,0,98.56772444329397,2,0,1,0
Germany,0.05,0.13982899723588385,mobile,0,0,78.41322010483276,23,0,1,0
United Kingdom,0.06,0.2074412383307588,desktop,0,0,49.954848743119996,6,1,1,0
United States,0.05,0.5743834862384092,desktop,0,0,261.77745037638124,3,1,1,1
United Kingdom,0.06,0.05707872873621424,desktop,0,0,64.44425433695321,3,0,1,0
Japan,0.05,0.44044009918661226,desktop,0,0,305.3508571073673,9,1,1,0
Australia,0.06,0.17943695136781326,mobile,0,0,97.91441052316287,10,0,1,0
Russia,0.6,0.26270761834094625,tablet,1,0,79.1852144116146,21,0,1,1
Netherlands,0.08,0.17101082069140847,desktop,0,0,94.23177289628349,7,0,1,0
Australia,0.06,0.8506864955765455,desktop,0,0,178.0599763541967,16,1,0,1
United Kingdom,0.06,0.1612507853850123,mobile,0,0,81.79337815547814,2,0,1,0
Australia,0.06,0.029192373036215212,desktop,0,0,72.04490876751953,19,0,1,0
United States,0.05,0.23456582995250655,desktop,0,0,87.64799459834524,11,0,1,0
Canada,0.05,0.18047381501146081,desktop,0,0,95.89896368105431,13,0,1,0
Canada,0.05,0.12108194367400242,desktop,0,0,51.01479673625196,11,0,1,0
Canada,0.05,0.11039068622610627,desktop,0,0,70.91631001385441,17,0,0,1
Germany,0.05,0.2932836558110468,tablet,0,0,117.57388758511073,15,0,1,0
Japan,0.05,0.49212129670946514,mobile,0,0,314.87639593632946,8,1,1,0
Netherlands,0.08,0.0756334756216289,desktop,0,0,71.15866991480216,20,0,0,0
Netherlands,0.08,0.09222923027522686,tablet,0,0,48.122392129794406,2,0,1,0
Australia,0.06,0.2783960424665844,desktop,0,0,89.12061024487629,23,1,1,1
France,0.07,0.3182349484235123,desktop,0,0,45.30460479366059,14,0,1,1
United States,0.05,0.41032590498108207,tablet,0,0,162.90786099679565,2,1,1,1
Japan,0.05,0.0801616214079392,mobile,0,1,62.058159660263904,11,0,1,0
Australia,0.06,0.2653398196113317,mobile,0,0,84.58030377875397,8,0,0,1
Germany,0.05,0.20364266878739962,desktop,0,0,59.76726171816398,1,0,1,0
Canada,0.05,0.200932843883382,desktop,0,0,65.69614117910703,23,0,1,1
Russia,0.6,0.4090676305217751,tablet,0,0,205.90476027407703,21,0,1,0
Australia,0.06,0.21680298518570199,desktop,0,0,67.56213989942533,13,0,1,0
France,0.07,0.04372947007873954,mobile,0,0,79.45227266028458,2,0,1,0
Australia,0.06,0.4410542316848283,mobile,1,0,242.96286090964162,9,1,1,1
Canada,0.05,0.04328125342946697,desktop,0,0,66.04050581369722,17,0,1,0
France,0.07,0.14927515335213318,mobile,0,0,78.0684263955264,10,0,1,0
Germany,0.05,0.4025714024702346,tablet,0,0,170.96679091200718,13,1,1,1
France,0.07,0.17065439700446602,mobile,1,0,95.64216384272268,20,0,1,0
Japan,0.05,0.05949337323864806,desktop,0,0,46.86056756350897,4,0,1,0
United States,0.05,0.15236960510379122,mobile,0,0,96.40776670202126,20,0,1,0
Netherlands,0.08,0.30659765862916644,desktop,0,0,118.95536583369673,23,0,0,1
Germany,0.05,0.06472351888063739,desktop,0,0,94.34817096442485,7,0,1,0
Japan,0.05,0.29729591481148987,tablet,0,0,31.66689535173439,22,0,1,0
Australia,0.06,0.30903672082324435,tablet,0,0,80.85555138322196,7,0,1,1
Japan,0.05,0.14774422797388598,desktop,0,0,119.60792280043005,16,1,1,1
Australia,0.06,0.1960392497115912,mobile,0,0,62.990499263148955,16,0,1,0
Romania,0.4,0.40308458265565444,tablet,0,0,387.46447519548497,22,0,1,0
France,0.07,0.44684455430395137,mobile,0,0,115.07644451101329,1,1,1,1
Japan,0.05,0.24891431306350312,desktop,0,0,77.56774930491783,14,0,1,0
Japan,0.05,0.3709439544529995,desktop,0,0,94.93435679416415,20,0,1,0
Germany,0.05,0.16723827121666518,desktop,0,0,78.27510083206084,2,0,1,1
Germany,0.05,0.0037153149403582417,tablet,0,0,77.78116964042208,0,0,0,1
Canada,0.05,0.07750551971129004,desktop,0,0,51.21096128135886,1,0,0,1
Germany,0.05,0.22442439699507152,desktop,0,1,60.258194036818374,11,0,1,0
Canada,0.05,0.5139335463397631,mobile,0,1,310.9577836726741,13,1,0,1
Canada,0.05,0.6137427690947479,mobile,0,0,98.78627722557366,19,1,1,1
Australia,0.06,0.2213317732196517,tablet,0,0,101.17591979309785,10,0,1,0
Germany,0.05,0.08695796966996443,mobile,0,0,70.81591688258686,21,0,1,0
Netherlands,0.08,0.029738392969587014,mobile,0,0,89.4156860616568,2,0,1,1
France,0.07,0.29105494084930805,tablet,0,0,99.11044729174127,15,0,1,0
Japan,0.05,0.13996207942439318,mobile,0,0,271.942339027255,11,0,1,0
United States,0.05,0.1326326861695213,mobile,0,0,120.24720016399701,12,0,1,0
France,0.07,0.12273121222524878,desktop,0,0,48.394716888081525,12,0,1,0
United States,0.05,0.3020407424471391,desktop,0,0,157.0556497099528,16,0,1,1
Japan,0.05,0.20706107780919156,desktop,0,0,28.512255666965924,17,0,0,0
Canada,0.05,0.0840738274702838,mobile,0,0,63.09812276789543,20,1,1,1
Russia,0.6,0.10626889990297998,desktop,1,0,78.3167208402963,8,0,0,1
Germany,0.05,0.17918745019973786,desktop,0,0,65.79865650802991,0,0,1,0
Australia,0.06,0.1955139178000397,tablet,0,0,81.3381571432208,3,0,1,0
Germany,0.05,0.3361787224862679,mobile,0,0,69.47292604311538,14,1,1,1
Australia,0.06,0.1568504452309371,mobile,0,0,115.54533459314081,3,0,1,0
France,0.07,0.03824968099129716,mobile,0,0,62.253448402641915,18,0,1,0
Canada,0.05,0.05994492656191008,desktop,0,0,70.77643443000943,0,0,1,0
United Kingdom,0.06,0.05589476611519478,desktop,0,0,137.0060628210711,22,0,1,0
United Kingdom,0.06,0.25149811744164563,mobile,0,0,103.42473279102423,23,0,1,0
United Kingdom,0.06,0.7243361268448195,mobile,0,0,257.469685754713,9,1,0,1
Pakistan,0.45,0.249022913421311,desktop,1,0,86.94804208263477,20,0,1,1
Canada,0.05,0.30161429693109065,desktop,0,0,141.9434660258682,21,0,1,0
United States,0.05,0.1574180214610228,desktop,0,0,45.394916373577814,19,0,1,0
Romania,0.4,0.0993935206030234,desktop,0,0,50.36934935717296,15,0,1,1
United States,0.05,0.05227469986477757,desktop,1,0,60.27323165742372,4,0,1,0
Canada,0.05,0.13407858141221896,desktop,1,0,79.52068263146028,8,0,1,0
Japan,0.05,0.45809680273624687,desktop,1,0,177.30949122157324,8,1,1,1
Brazil,0.2,0.20044224599763658,mobile,0,0,56.39022509089586,23,0,1,0
Japan,0.05,0.2223278158359319,mobile,1,0,53.0070846134179,15,0,0,1
France,0.07,0.2789208406724545,desktop,0,0,46.56846290518107,1,0,0,1
Indonesia,0.3,0.03065712257868191,desktop,0,0,52.99555900752356,3,0,1,0
United States,0.05,0.09938926222741212,desktop,0,0,58.58551026187043,20,1,1,0
Pakistan,0.45,0.16695870600483395,mobile,0,0,34.56324149793325,11,0,1,0
Netherlands,0.08,0.23500512056526826,desktop,0,0,60.55405542003466,12,0,1,0
India,0.18,0.13445605316519188,tablet,0,1,51.043095245520895,22,0,0,1
Germany,0.05,0.470827051327563,desktop,0,1,159.1213637481785,14,1,1,1
United Kingdom,0.06,0.14650537251197723,mobile,0,0,133.52947315685918,9,0,1,0
Japan,0.05,0.088551438935233,desktop,0,0,42.19460270767083,19,0,1,0
France,0.07,0.27263474261020154,mobile,0,0,105.09638021886958,8,0,1,0
France,0.07,0.2199822869778788,mobile,0,0,132.11755142538354,22,0,1,0
India,0.18,0.4733287916709334,desktop,0,0,318.539706336064,1,0,1,0
Australia,0.06,0.47363364992923546,desktop,0,0,201.69803070738175,21,1,0,1
Germany,0.05,0.04460892723998446,desktop,0,0,116.73344690595394,2,0,0,1
Canada,0.05,0.2916106722701708,desktop,1,0,91.97479418026951,11,0,1,0
United Kingdom,0.06,0.455580894350227,tablet,0,0,270.2067814885917,5,1,0,1
United Kingdom,0.06,0.10785780145738323,mobile,0,0,76.82545481700183,17,0,1,0
United Kingdom,0.06,0.4620773770560138,mobile,0,0,157.33462932165958,11,0,1,0
Netherlands,0.08,0.12986897949851547,desktop,0,0,110.75420418825487,18,0,1,1
Japan,0.05,0.05763259603771884,desktop,0,0,183.71203708878414,13,0,1,0
France,0.07,0.11654646259992378,mobile,0,0,65.42175389371845,8,0,1,0
Canada,0.05,0.11975953918368029,desktop,1,0,74.28457005686954,17,1,1,0
Japan,0.05,0.17658534999579997,desktop,0,0,76.64618616328875,7,0,1,0
Netherlands,0.08,0.2846369856028608,desktop,1,0,44.07270652272097,5,0,1,1
Nigeria,0.55,0.04508687591694232,desktop,1,1,54.76795728873069,19,0,0,1
Australia,0.06,0.2765505657546474,tablet,0,0,81.98880143129149,23,0,1,0
Netherlands,0.08,0.0960328721884584,desktop,0,1,71.31739767534837,12,0,1,0
France,0.07,0.04164685461922979,desktop,0,0,74.13226748933731,23,0,1,0
France,0.07,0.19666955622363985,desktop,0,0,74.38694143899538,5,0,1,0
Netherlands,0.08,0.30782190052414066,desktop,0,1,70.76223885389545,0,0,1,0
Canada,0.05,0.04918221662810691,desktop,0,0,56.3734083645168,21,0,0,1
Canada,0.05,0.28161458089780056,desktop,0,0,85.8175740991036,19,0,0,1
Germany,0.05,0.06991193685103635,desktop,0,0,82.68027196981309,11,0,1,0
France,0.07,0.23191066032912555,desktop,0,0,54.1582587248552,20,0,1,0
Australia,0.06,0.27240716930372255,mobile,0,0,85.21330526497708,20,0,1,0
Japan,0.05,0.16168130879401,desktop,0,0,59.25181766359622,8,0,1,0
Canada,0.05,0.2538060158371628,mobile,0,1,92.62704418397702,3,0,1,0
Germany,0.05,0.022471245760588152,desktop,0,0,72.59459838457019,14,0,1,0
Netherlands,0.08,0.024323981172393826,desktop,1,0,84.60300543391392,21,0,0,1
Canada,0.05,0.039282742500614885,tablet,0,0,78.38300293344308,13,0,1,0
India,0.18,0.11750175130597927,desktop,1,0,72.26118890166552,9,0,1,0
United Kingdom,0.06,0.42241611571567494,desktop,0,0,336.64612131929243,5,1,1,1
Australia,0.06,0.17421752754758138,desktop,0,0,98.96250693076932,7,0,1,1
France,0.07,0.28783800756626066,desktop,0,0,76.87451980695046,18,0,1,0
Netherlands,0.08,0.1485972606151844,mobile,0,0,76.43895115490092,8,0,1,0
United Kingdom,0.06,0.015964351425396425,mobile,0,0,65.11427298706027,12,0,1,0
Brazil,0.2,0.1054920773618274,desktop,0,0,38.996043664230875,14,0,0,1
France,0.07,0.20464873956013885,desktop,0,0,74.57548238571394,7,0,1,0
Australia,0.06,0.32035597718628867,desktop,0,0,47.31299738009691,7,0,1,0
France,0.07,0.16383413723859314,desktop,0,0,60.4561405418139,17,0,1,0
United States,0.05,0.09763217127910594,mobile,0,0,54.42883009547163,15,0,1,0
France,0.07,0.031348928985304336,mobile,0,0,57.33149278998654,18,0,1,0
Germany,0.05,0.2564125543580248,desktop,0,0,58.597153612570715,12,0,1,0
Canada,0.05,0.09148121469117886,desktop,0,0,87.35118134514254,0,0,1,0
Australia,0.06,0.08969679486575832,mobile,1,1,82.80275666063604,15,0,1,1
France,0.07,0.2253573526817704,desktop,0,0,76.61819605449263,0,0,1,0
United States,0.05,0.28825592098267716,tablet,0,0,112.53990321113338,8,0,0,1
United States,0.05,0.12395273853667055,mobile,1,0,214.96415897830784,17,0,1,0
United Kingdom,0.06,0.04878491068247446,desktop,1,0,88.0237421195135,6,0,1,1
United Kingdom,0.06,0.0908192450507499,mobile,0,0,101.27320529079596,20,0,1,0
Australia,0.06,0.20330646028583804,desktop,0,0,81.29768891559992,16,0,1,0
United Kingdom,0.06,0.12210066691313352,desktop,0,0,92.4601911726595,21,0,1,0
Nigeria,0.55,0.11105702350350875,tablet,0,0,41.740792061252705,12,0,1,1
United Kingdom,0.06,0.04358046535910947,mobile,0,0,28.59948107072918,11,0,1,0
United States,0.05,0.20876400108466922,desktop,1,0,35.16647270504361,3,0,1,1
Nigeria,0.55,0.1556328290771221,mobile,0,0,59.227972230437025,21,0,0,1
Germany,0.05,0.3514714152436859,desktop,0,0,118.91434786326639,15,0,1,0
Canada,0.05,0.024800797429400077,mobile,0,0,80.59008424204818,19,0,1,0
Romania,0.4,0.12942337007241514,tablet,1,0,64.28132456374831,6,0,0,1
Russia,0.6,0.22189419148804873,mobile,1,0,89.95453674745524,4,0,1,1
Japan,0.05,0.17820080953788978,desktop,0,0,83.3952493350556,8,0,1,0
United States,0.05,0.21250444688056844,desktop,0,0,45.864716790995224,11,0,1,0
Australia,0.06,0.09112292475517804,mobile,0,0,86.84389429639451,20,0,1,0
Pakistan,0.45,0.09870556906578642,desktop,0,0,98.62407690179363,6,0,1,0
Russia,0.6,0.3543362721600447,tablet,0,0,153.74332494573858,4,0,1,1
United States,0.05,0.22598349858340752,desktop,0,0,71.67634664986086,2,0,1,0
Canada,0.05,0.29720518910289506,desktop,0,0,133.32892330216262,10,0,1,0
Germany,0.05,0.37443383615183845,desktop,0,0,63.964160432714664,2,0,1,1
United Kingdom,0.06,0.13323179641309552,desktop,0,1,166.37794304650896,2,0,1,1
Japan,0.05,0.22456674937241333,desktop,0,0,59.84471540937997,8,0,1,0
Germany,0.05,0.08644888677580377,desktop,0,0,92.2894741871105,10,0,0,1
Canada,0.05,0.34885800058353394,tablet,1,0,81.47711457411427,9,0,1,0
United States,0.05,0.41946537928653205,desktop,0,0,320.443871727613,22,1,1,1
France,0.07,0.2277793255338002,mobile,0,0,118.41374113458504,22,1,1,1
United Kingdom,0.06,0.05727756845646882,desktop,0,0,51.16945983804867,13,0,1,0
Canada,0.05,0.2705433249719339,mobile,0,1,65.51740460619207,22,0,1,0
United Kingdom,0.06,0.06254653597755401,desktop,0,0,155.12257320349048,20,0,0,1
Romania,0.4,0.2696943059480862,mobile,0,0,76.30067186235546,1,0,1,0
United Kingdom,0.06,0.1310851301541308,desktop,1,0,97.99108282752832,13,0,1,0
France,0.07,0.20678728489035883,desktop,0,0,50.67222958553925,8,0,1,0
United Kingdom,0.06,0.04089657822588456,desktop,0,0,67.62217468065829,1,0,0,1
United States,0.05,0.028312312282516808,desktop,0,0,57.50991216614241,15,0,0,0
United Kingdom,0.06,0.11644091224521692,desktop,0,0,101.9107479421143,12,0,1,0
United States,0.05,0.17234031233134695,mobile,0,0,95.40789134497791,14,0,1,0
United Kingdom,0.06,0.10015165826603836,desktop,0,0,113.0988558976478,5,0,1,0
France,0.07,0.19417739157843267,mobile,0,0,50.408127596307494,20,0,1,0
Australia,0.06,0.25966105733515976,desktop,0,0,89.30291588078829,10,0,1,1
United States,0.05,0.03174254763909114,mobile,0,0,74.22228033130503,5,0,1,0
France,0.07,0.006607262769350871,desktop,0,0,31.32321263610828,5,0,1,0
Australia,0.06,0.23251819215299852,mobile,0,0,86.670922372314,6,0,0,0
Germany,0.05,0.09135754995165023,tablet,0,0,115.8392347021398,2,0,1,0
Canada,0.05,0.013960565235844075,desktop,1,0,127.70980241618135,20,0,1,0
United States,0.05,0.02753318174007576,desktop,0,0,72.79360209970517,5,0,1,1
Germany,0.05,0.2146630847075379,mobile,0,0,98.52828299849263,17,0,1,0
France,0.07,0.14755686289709713,desktop,0,0,89.19998121945919,9,0,1,0
Pakistan,0.45,0.21124231691784293,desktop,0,0,56.48373594962223,2,0,1,0
Pakistan,0.45,0.17469255718655344,desktop,1,0,53.848131453046115,19,0,1,1
Indonesia,0.3,0.12453686408540714,desktop,0,0,72.47518042503616,19,0,1,0
Canada,0.05,0.32237485330299726,mobile,0,0,67.86253567014334,18,0,1,0
United States,0.05,0.37029811895874243,desktop,0,0,76.01072328024658,8,0,0,1
Germany,0.05,0.0942647835798923,desktop,0,0,63.675053368810566,0,0,1,0
Germany,0.05,0.2199043390622045,desktop,0,0,79.38922652323801,18,0,1,0
United States,0.05,0.13733476661988206,desktop,0,0,50.7424331028412,18,0,1,0
United States,0.05,0.24741383046591803,mobile,0,0,125.6167513246438,20,0,1,0
France,0.07,0.13424326133415032,mobile,0,0,38.97933409989527,0,0,1,0
Canada,0.05,0.37755042119216925,mobile,1,0,456.48344438837296,20,0,0,0
United Kingdom,0.06,0.4380236838737289,desktop,0,0,210.379014560546,1,1,0,1
Japan,0.05,0.3155797974061594,desktop,0,0,70.28725725004573,0,0,1,0
Canada,0.05,0.07767959627837125,desktop,0,0,54.850653829011925,18,0,1,0
Netherlands,0.08,0.021440954375772377,mobile,0,0,43.42905948649655,17,0,1,0
Germany,0.05,0.3084341034130944,mobile,0,0,80.16785758421433,9,0,1,0
France,0.07,0.45035116065484615,mobile,0,0,237.12434352175828,17,1,1,1
United Kingdom,0.06,0.2740241003250557,mobile,0,0,84.31599424480456,7,0,1,0
France,0.07,0.2426816642392116,desktop,0,0,41.36805107501557,2,0,1,0
United Kingdom,0.06,0.1354151733449091,tablet,0,0,134.3974871274478,9,0,1,0
United Kingdom,0.06,0.13703065071967094,tablet,0,0,71.6685350940668,21,0,1,0
Australia,0.06,0.3384266651467363,desktop,0,1,25.41698025365496,12,1,1,1
Germany,0.05,0.144160457072694,desktop,0,0,78.73380809271576,17,0,1,0
United Kingdom,0.06,0.11552608774417286,mobile,0,0,62.478843355392215,14,0,1,0
India,0.18,0.12745576154309526,desktop,1,0,49.569429141084036,15,0,1,1
United States,0.05,0.018148781610454447,desktop,0,0,113.43258201966214,16,0,1,0
Australia,0.06,0.06552859464207489,desktop,0,0,102.0435939205881,2,0,1,0
Australia,0.06,0.1519447179017117,mobile,0,0,83.0646349494124,2,0,0,1
Germany,0.05,0.12274575273884566,mobile,0,0,75.71337907344692,2,0,1,1
France,0.07,0.12179088731136871,mobile,0,1,87.94383502507341,3,0,1,0
United States,0.05,0.35633116733579273,tablet,0,0,42.424586934608264,16,0,1,0
Japan,0.05,0.3430996550506482,desktop,0,0,78.81390568442569,10,0,1,0
Germany,0.05,0.44900059609263643,mobile,0,0,207.18948478931952,8,1,0,1
United Kingdom,0.06,0.18354245078975218,desktop,0,0,106.06183510052325,20,0,1,0
Germany,0.05,0.2223462567154706,desktop,0,0,51.02386056813834,11,0,0,1
Brazil,0.2,0.18966431150494914,tablet,0,0,78.64516077850388,18,0,1,0
Netherlands,0.08,0.13620798806474238,mobile,0,0,49.75059127923936,14,0,1,0
Russia,0.6,0.3362889388287645,mobile,0,1,77.86434947057889,4,0,1,1
Australia,0.06,0.14064563164678776,desktop,0,0,56.640976923639705,8,0,1,0
Japan,0.05,0.07992874781764993,desktop,0,0,54.35285799233819,6,0,1,0
France,0.07,0.15673533636126424,mobile,0,0,83.54115328475662,17,0,1,0
Brazil,0.2,0.3202631118487295,desktop,0,0,57.1675275644476,9,0,1,0
France,0.07,0.20681213431551448,desktop,0,1,55.80483564636864,13,0,1,1
Canada,0.05,0.15482376894627373,mobile,0,0,83.35202718160839,20,0,1,0
Australia,0.06,0.10843903933305131,desktop,0,0,43.88075660260639,8,1,1,0
Australia,0.06,0.2029506341914458,desktop,0,0,65.84450706610497,23,0,1,0
United Kingdom,0.06,0.33359051370981807,desktop,0,0,43.035978038339664,4,0,1,0
Canada,0.05,0.14198567136836443,desktop,0,0,45.866836866967915,1,0,1,0
Germany,0.05,0.08432049034007338,desktop,0,1,111.02406729635433,4,0,1,0
Netherlands,0.08,0.29278374063568674,desktop,0,0,63.70587478047228,11,0,1,0
Canada,0.05,0.1022500331536543,desktop,0,0,57.33813186827563,0,0,1,0
Netherlands,0.08,0.4535238267957446,desktop,0,0,353.93441605844936,8,1,1,1
France,0.07,0.2005203655145785,desktop,0,1,129.74845468985404,7,0,0,1
Japan,0.05,0.04567813891767211,mobile,0,1,80.48499795254882,7,0,1,0
United Kingdom,0.06,0.19884980542636796,desktop,0,1,105.34620696792065,4,0,1,0
India,0.18,0.04844915370298726,mobile,0,0,60.76000683550716,11,0,1,0
France,0.07,0.0984603136791451,mobile,0,0,75.1159891759527,6,0,1,0
Germany,0.05,0.06342239355345793,desktop,0,0,73.88903813652374,17,0,1,0
Germany,0.05,0.15877415364307096,desktop,0,0,82.5452388147696,13,0,1,0
Germany,0.05,0.2585871670942471,tablet,0,0,103.29843038767669,14,0,1,0
Canada,0.05,0.5149878571714139,desktop,0,0,322.97174215363975,18,1,0,1
Japan,0.05,0.06811901163932248,mobile,0,0,53.9715445655934,10,0,1,0
Russia,0.6,0.4116854412906478,mobile,0,0,152.89715506467613,4,0,0,1
Japan,0.05,0.10163526424211704,mobile,0,0,52.48064939278727,17,0,0,0
Australia,0.06,0.06568197955417782,desktop,0,0,79.87247413081472,22,1,1,1
France,0.07,0.42294512378548166,desktop,0,0,154.90607100365216,9,1,1,1
Netherlands,0.08,0.33681512907250327,desktop,0,0,75.22719067670069,17,0,1,0
Netherlands,0.08,0.26224846328073015,mobile,0,0,64.01117207009548,15,0,1,0
Germany,0.05,0.21221737790846268,desktop,1,0,118.1220371559995,1,0,0,1
Romania,0.4,0.4538750353149282,tablet,0,0,167.85990266208634,4,1,1,1
Canada,0.05,0.23853591572794203,mobile,0,0,69.92518331043397,16,0,1,0
Netherlands,0.08,0.18143027676409593,desktop,0,0,75.43641942836528,8,0,1,0
Romania,0.4,0.195916284711799,desktop,0,0,95.63282405415227,6,0,1,1
Japan,0.05,0.1547046900091715,tablet,0,0,79.43011580320274,13,0,1,0
United Kingdom,0.06,0.144210478266581,desktop,0,0,54.463544487824585,13,0,1,0
Australia,0.06,0.02628447083955499,desktop,0,0,136.59144584408784,22,0,1,0
United Kingdom,0.06,0.17897299648376494,desktop,0,0,86.63371316239382,23,0,1,0
Netherlands,0.08,0.22490627384704437,desktop,0,0,49.24438162344531,0,0,1,0
Germany,0.05,0.5514844922782184,desktop,0,0,470.5079879422616,10,1,1,1
Japan,0.05,0.19647091622998028,mobile,1,0,93.79243969793126,17,0,1,0
Brazil,0.2,0.2628030881931987,mobile,0,1,115.86192941835516,8,0,1,1
United Kingdom,0.06,0.13651792692558012,desktop,0,0,86.33185562895041,11,0,1,0
Canada,0.05,0.25412431543929154,desktop,0,0,91.32633489588521,16,0,1,0
Australia,0.06,0.012537439805330565,desktop,0,0,92.13490618580482,17,0,1,0
Canada,0.05,0.6833310970522565,mobile,0,0,130.71483638139173,22,1,0,1
